JOB_ID,COMPANY,POST_DATE,SALARY,LOCATION,CITY,STATE,STATE_LONG,ZIP,TITLE,MODIFY_TIMESTAMP
823218914143768,Equipment Technologies,2023-09-28,110000.0,Mooresville| IN 46158,Mooresville,IN,Indiana,46158,Design Engineer,2023-12-17 23:30:24.026
823218914143768,Equipment Technologies,2023-09-28,110000.0,Mooresville| IN 46158,Mooresville,IN,Indiana,46158,Design Engineer,2023-12-18 06:30:24.189
823218914143768,Equipment Technologies,2023-09-28,110000.0,Mooresville| IN 46158,Mooresville,IN,Indiana,46158,Design Engineer,2023-12-18 20:30:24.124
823218914143768,Equipment Technologies,2023-09-28,110000.0,Mooresville| IN 46158,Mooresville,IN,Indiana,46158,Design Engineer,2023-12-19 02:00:26.331
823218914143768,Equipment Technologies,2023-09-28,110000.0,Mooresville| IN 46158,Mooresville,IN,Indiana,46158,Design Engineer,2023-12-19 12:30:24.032
823218914143768,Equipment Technologies,2023-09-28,110000.0,Mooresville| IN 46158,Mooresville,IN,Indiana,46158,Design Engineer,2023-12-20 08:30:23.940
823218914143768,Equipment Technologies,2023-09-28,110000.0,Mooresville| IN 46158,Mooresville,IN,Indiana,46158,Design Engineer,2023-12-20 21:30:24.129
823218914143768,Equipment Technologies,2023-09-28,110000.0,Mooresville| IN 46158,Mooresville,IN,Indiana,46158,Design Engineer,2023-12-22 07:30:24.153
823218914143768,Equipment Technologies,2023-09-28,110000.0,Mooresville| IN 46158,Mooresville,IN,Indiana,46158,Design Engineer,2023-12-23 15:30:24.770
823218914143768,Equipment Technologies,2023-09-28,110000.0,Mooresville| IN 46158,Mooresville,IN,Indiana,46158,Design Engineer,2023-12-25 05:30:24.686
823218914143768,Equipment Technologies,2023-09-28,110000.0,Mooresville| IN 46158,Mooresville,IN,Indiana,46158,Design Engineer,2023-12-25 20:30:23.965
823218914143768,Equipment Technologies,2023-09-28,110000.0,Mooresville| IN 46158,Mooresville,IN,Indiana,46158,Design Engineer,2023-12-26 06:00:24.760
823218914143768,Equipment Technologies,2023-09-28,110000.0,Mooresville| IN 46158,Mooresville,IN,Indiana,46158,Design Engineer,2023-12-27 17:30:28.653
823218914143768,Equipment Technologies,2023-09-28,110000.0,Mooresville| IN 46158,Mooresville,IN,Indiana,46158,Design Engineer,2023-12-29 20:30:24.124
823218914143768,Equipment Technologies,2023-09-28,110000.0,Mooresville| IN 46158,Mooresville,IN,Indiana,46158,Design Engineer,2023-12-30 14:00:24.010
823218914143768,Equipment Technologies,2023-09-28,110000.0,Mooresville| IN 46158,Mooresville,IN,Indiana,46158,Design Engineer,2024-01-01 17:30:24.017
823218914143768,Equipment Technologies,2023-09-28,110000.0,Mooresville| IN 46158,Mooresville,IN,Indiana,46158,Design Engineer,2024-01-02 11:30:24.250
823218914143768,Equipment Technologies,2023-09-28,110000.0,Mooresville| IN 46158,Mooresville,IN,Indiana,46158,Design Engineer,2024-01-02 22:30:25.783
823218914143768,Equipment Technologies,2023-09-28,110000.0,Mooresville| IN 46158,Mooresville,IN,Indiana,46158,Design Engineer,2024-01-06 08:30:25.564
823218914143768,Equipment Technologies,2023-09-28,110000.0,Mooresville| IN 46158,Mooresville,IN,Indiana,46158,Design Engineer,2024-01-06 22:00:24.080
823218914143768,Equipment Technologies,2023-09-28,110000.0,Mooresville| IN 46158,Mooresville,IN,Indiana,46158,Design Engineer,2024-01-08 06:30:24.024
823218914143768,Equipment Technologies,2023-09-28,110000.0,Mooresville| IN 46158,Mooresville,IN,Indiana,46158,Design Engineer,2024-01-08 19:30:23.971
823218914143768,Equipment Technologies,2023-09-28,110000.0,Mooresville| IN 46158,Mooresville,IN,Indiana,46158,Design Engineer,2024-01-09 02:30:26.273
823218914143768,Equipment Technologies,2023-09-28,110000.0,Mooresville| IN 46158,Mooresville,IN,Indiana,46158,Design Engineer,2024-01-09 17:30:24.325
823218914143768,Equipment Technologies,2023-09-28,110000.0,Mooresville| IN 46158,Mooresville,IN,Indiana,46158,Design Engineer,2024-01-10 02:00:25.335
823218919217833,PepsiCo,2023-09-28,83500.0,Valhalla| NY 10595,Valhalla,NY,New York,10595,Associate RD Engineer,2023-11-06 22:30:28.313
823218919217833,PepsiCo,2023-09-28,83500.0,Valhalla| NY 10595,Valhalla,NY,New York,10595,Associate RD Engineer,2023-11-07 10:30:28.529
823218919217833,PepsiCo,2023-09-28,83500.0,Valhalla| NY 10595,Valhalla,NY,New York,10595,Associate RD Engineer,2023-11-09 08:30:28.231
823218919217833,PepsiCo,2023-09-28,83500.0,Valhalla| NY 10595,Valhalla,NY,New York,10595,Associate RD Engineer,2023-11-14 06:00:25.402
823218919217833,PepsiCo,2023-09-28,83500.0,Valhalla| NY 10595,Valhalla,NY,New York,10595,Associate RD Engineer,2023-11-16 10:30:24.367
823218919217833,PepsiCo,2023-09-28,83500.0,Valhalla| NY 10595,Valhalla,NY,New York,10595,Associate RD Engineer,2023-11-16 13:30:25.859
823218919217833,PepsiCo,2023-09-28,83500.0,Valhalla| NY 10595,Valhalla,NY,New York,10595,Associate RD Engineer,2023-11-18 11:30:25.018
823218919217833,PepsiCo,2023-09-28,83500.0,Valhalla| NY 10595,Valhalla,NY,New York,10595,Associate RD Engineer,2023-11-19 04:30:24.502
823218919217833,PepsiCo,2023-09-28,83500.0,Valhalla| NY 10595,Valhalla,NY,New York,10595,Associate RD Engineer,2023-11-19 16:30:24.129
823218919217833,PepsiCo,2023-09-28,83500.0,Valhalla| NY 10595,Valhalla,NY,New York,10595,Associate RD Engineer,2023-11-21 10:30:24.281
823218919217833,PepsiCo,2023-09-28,83500.0,Valhalla| NY 10595,Valhalla,NY,New York,10595,Associate RD Engineer,2023-11-23 05:30:24.266
823218919217833,PepsiCo,2023-09-28,83500.0,Valhalla| NY 10595,Valhalla,NY,New York,10595,Associate RD Engineer,2023-11-25 07:30:24.296
823218919217833,PepsiCo,2023-09-28,83500.0,Valhalla| NY 10595,Valhalla,NY,New York,10595,Associate RD Engineer,2023-11-25 22:30:23.941
823218919217833,PepsiCo,2023-09-28,83500.0,Valhalla| NY 10595,Valhalla,NY,New York,10595,Associate RD Engineer,2023-11-26 09:30:24.378
823218919217833,PepsiCo,2023-09-28,83500.0,Valhalla| NY 10595,Valhalla,NY,New York,10595,Associate RD Engineer,2023-11-28 10:30:24.225
823218919217833,PepsiCo,2023-09-28,83500.0,Valhalla| NY 10595,Valhalla,NY,New York,10595,Associate RD Engineer,2023-11-29 04:30:24.253
823218919217833,PepsiCo,2023-09-28,83500.0,Valhalla| NY 10595,Valhalla,NY,New York,10595,Associate RD Engineer,2023-11-29 18:30:24.507
823218919217833,PepsiCo,2023-09-28,83500.0,Valhalla| NY 10595,Valhalla,NY,New York,10595,Associate RD Engineer,2023-12-01 11:30:25.537
823218919217833,PepsiCo,2023-09-28,83500.0,Valhalla| NY 10595,Valhalla,NY,New York,10595,Associate RD Engineer,2023-12-01 20:30:24.709
823218919217833,PepsiCo,2023-09-28,83500.0,Valhalla| NY 10595,Valhalla,NY,New York,10595,Associate RD Engineer,2023-12-02 02:00:23.999
823218919217833,PepsiCo,2023-09-28,83500.0,Valhalla| NY 10595,Valhalla,NY,New York,10595,Associate RD Engineer,2023-12-03 06:30:24.688
823218919217833,PepsiCo,2023-09-28,83500.0,Valhalla| NY 10595,Valhalla,NY,New York,10595,Associate RD Engineer,2023-12-03 17:30:24.765
823218919217833,PepsiCo,2023-09-28,83500.0,Valhalla| NY 10595,Valhalla,NY,New York,10595,Associate RD Engineer,2023-12-04 00:30:24.375
823218919217833,PepsiCo,2023-09-28,83500.0,Valhalla| NY 10595,Valhalla,NY,New York,10595,Associate RD Engineer,2023-12-06 15:30:24.205
823218919217833,PepsiCo,2023-09-28,83500.0,Valhalla| NY 10595,Valhalla,NY,New York,10595,Associate RD Engineer,2023-12-07 05:30:24.116
823218919217833,PepsiCo,2023-09-28,83500.0,Valhalla| NY 10595,Valhalla,NY,New York,10595,Associate RD Engineer,2023-12-11 21:30:23.990
823218919217833,PepsiCo,2023-09-28,83500.0,Valhalla| NY 10595,Valhalla,NY,New York,10595,Associate RD Engineer,2023-12-15 17:30:24.505
823218919217833,PepsiCo,2023-09-28,83500.0,Valhalla| NY 10595,Valhalla,NY,New York,10595,Associate RD Engineer,2023-12-17 21:30:24.031
823218919217833,PepsiCo,2023-09-28,83500.0,Valhalla| NY 10595,Valhalla,NY,New York,10595,Associate RD Engineer,2023-12-18 15:30:24.204
823218919217833,PepsiCo,2023-09-28,83500.0,Valhalla| NY 10595,Valhalla,NY,New York,10595,Associate RD Engineer,2023-12-19 12:30:24.032
823218919217833,PepsiCo,2023-09-28,83500.0,Valhalla| NY 10595,Valhalla,NY,New York,10595,Associate RD Engineer,2023-12-20 00:30:24.259
823218919217833,PepsiCo,2023-09-28,83500.0,Valhalla| NY 10595,Valhalla,NY,New York,10595,Associate RD Engineer,2023-12-21 11:30:24.198
823218919217833,PepsiCo,2023-09-28,83500.0,Valhalla| NY 10595,Valhalla,NY,New York,10595,Associate RD Engineer,2023-12-22 10:30:24.253
823218919217833,PepsiCo,2023-09-28,83500.0,Valhalla| NY 10595,Valhalla,NY,New York,10595,Associate RD Engineer,2023-12-23 07:30:24.330
823218919217833,PepsiCo,2023-09-28,83500.0,Valhalla| NY 10595,Valhalla,NY,New York,10595,Associate RD Engineer,2023-12-25 09:30:24.054
823218919217833,PepsiCo,2023-09-28,83500.0,Valhalla| NY 10595,Valhalla,NY,New York,10595,Associate RD Engineer,2023-12-26 08:30:23.977
823218919217833,PepsiCo,2023-09-28,83500.0,Valhalla| NY 10595,Valhalla,NY,New York,10595,Associate RD Engineer,2023-12-28 17:30:24.117
823218919217833,PepsiCo,2023-09-28,83500.0,Valhalla| NY 10595,Valhalla,NY,New York,10595,Associate RD Engineer,2024-01-02 07:30:24.330
823218919217833,PepsiCo,2023-09-28,83500.0,Valhalla| NY 10595,Valhalla,NY,New York,10595,Associate RD Engineer,2024-01-03 13:00:24.498
823218919217833,PepsiCo,2023-09-28,83500.0,Valhalla| NY 10595,Valhalla,NY,New York,10595,Associate RD Engineer,2024-01-09 06:30:23.922
823218919217833,PepsiCo,2023-09-28,83500.0,Valhalla| NY 10595,Valhalla,NY,New York,10595,Associate RD Engineer,2024-01-10 14:30:24.049
823218919217833,PepsiCo,2023-09-28,83500.0,Valhalla| NY 10595,Valhalla,NY,New York,10595,Associate RD Engineer,2024-01-11 04:30:24.456
823218919217833,PepsiCo,2023-09-28,83500.0,Valhalla| NY 10595,Valhalla,NY,New York,10595,Associate RD Engineer,2024-01-11 14:00:24.500
823218919217833,PepsiCo,2023-09-28,83500.0,Valhalla| NY 10595,Valhalla,NY,New York,10595,Associate RD Engineer,2024-01-13 06:00:23.878
823218919217833,PepsiCo,2023-09-28,83500.0,Valhalla| NY 10595,Valhalla,NY,New York,10595,Associate RD Engineer,2024-01-14 20:30:23.920
823218919217833,PepsiCo,2023-09-28,83500.0,Valhalla| NY 10595,Valhalla,NY,New York,10595,Associate RD Engineer,2024-01-15 09:30:24.012
823218919217833,PepsiCo,2023-09-28,83500.0,Valhalla| NY 10595,Valhalla,NY,New York,10595,Associate RD Engineer,2024-01-16 08:30:24.203
823218919217833,PepsiCo,2023-09-28,83500.0,Valhalla| NY 10595,Valhalla,NY,New York,10595,Associate RD Engineer,2024-01-16 23:30:23.852
823218919217833,PepsiCo,2023-09-28,83500.0,Valhalla| NY 10595,Valhalla,NY,New York,10595,Associate RD Engineer,2024-01-17 10:00:24.077
823218919217833,PepsiCo,2023-09-28,83500.0,Valhalla| NY 10595,Valhalla,NY,New York,10595,Associate RD Engineer,2024-01-18 03:30:24.157
823218919217833,PepsiCo,2023-09-28,83500.0,Valhalla| NY 10595,Valhalla,NY,New York,10595,Associate RD Engineer,2024-01-21 08:30:26.043
823218919217833,PepsiCo,2023-09-28,83500.0,Valhalla| NY 10595,Valhalla,NY,New York,10595,Associate RD Engineer,2024-01-25 11:30:24.062
823218919217833,PepsiCo,2023-09-28,83500.0,Valhalla| NY 10595,Valhalla,NY,New York,10595,Associate RD Engineer,2024-01-26 14:30:23.827
823218919217833,PepsiCo,2023-09-28,83500.0,Valhalla| NY 10595,Valhalla,NY,New York,10595,Associate RD Engineer,2024-01-27 09:30:23.657
823218919217833,PepsiCo,2023-09-28,83500.0,Valhalla| NY 10595,Valhalla,NY,New York,10595,Associate RD Engineer,2024-01-29 19:30:23.827
823218919217833,PepsiCo,2023-09-28,83500.0,Valhalla| NY 10595,Valhalla,NY,New York,10595,Associate RD Engineer,2024-01-30 06:00:24.037
823218919217833,PepsiCo,2023-09-28,83500.0,Valhalla| NY 10595,Valhalla,NY,New York,10595,Associate RD Engineer,2024-01-30 23:30:24.608
823218919217833,PepsiCo,2023-09-28,83500.0,Valhalla| NY 10595,Valhalla,NY,New York,10595,Associate RD Engineer,2024-01-31 14:30:23.831
823218919217833,PepsiCo,2023-09-28,83500.0,Valhalla| NY 10595,Valhalla,NY,New York,10595,Associate RD Engineer,2024-02-02 11:00:23.828
823218919217833,PepsiCo,2023-09-28,83500.0,Valhalla| NY 10595,Valhalla,NY,New York,10595,Associate RD Engineer,2024-02-03 20:00:23.582
823218919217833,PepsiCo,2023-09-28,83500.0,Valhalla| NY 10595,Valhalla,NY,New York,10595,Associate RD Engineer,2024-02-07 22:00:24.169
823218919217833,PepsiCo,2023-09-28,83500.0,Valhalla| NY 10595,Valhalla,NY,New York,10595,Associate RD Engineer,2024-02-09 10:00:24.082
823218919217833,PepsiCo,2023-09-28,83500.0,Valhalla| NY 10595,Valhalla,NY,New York,10595,Associate RD Engineer,2024-02-09 18:30:23.770
823218919217833,PepsiCo,2023-09-28,83500.0,Valhalla| NY 10595,Valhalla,NY,New York,10595,Associate RD Engineer,2024-02-16 19:30:24.015
823218919217833,PepsiCo,2023-09-28,83500.0,Valhalla| NY 10595,Valhalla,NY,New York,10595,Associate RD Engineer,2024-02-17 20:30:23.747
823218919217833,PepsiCo,2023-09-28,83500.0,Valhalla| NY 10595,Valhalla,NY,New York,10595,Associate RD Engineer,2024-02-19 22:00:23.888
823218919217833,PepsiCo,2023-09-28,83500.0,Valhalla| NY 10595,Valhalla,NY,New York,10595,Associate RD Engineer,2024-02-20 18:30:23.852
823218912761337,Hensel Phelps,2023-09-28,89500.0,Los Alamos| NM,Los Alamos,NM,New Mexico,87544,Quality Control Engineer,2023-11-06 20:30:28.296
823218912761337,Hensel Phelps,2023-09-28,89500.0,Los Alamos| NM,Los Alamos,NM,New Mexico,87544,Quality Control Engineer,2023-11-07 09:30:28.260
823218912761337,Hensel Phelps,2023-09-28,89500.0,Los Alamos| NM,Los Alamos,NM,New Mexico,87544,Quality Control Engineer,2023-11-09 07:30:28.198
823218912761337,Hensel Phelps,2023-09-28,89500.0,Los Alamos| NM,Los Alamos,NM,New Mexico,87544,Quality Control Engineer,2023-11-14 06:00:25.402
823218912761337,Hensel Phelps,2023-09-28,89500.0,Los Alamos| NM,Los Alamos,NM,New Mexico,87544,Quality Control Engineer,2023-11-18 10:30:24.504
823218912761337,Hensel Phelps,2023-09-28,89500.0,Los Alamos| NM,Los Alamos,NM,New Mexico,87544,Quality Control Engineer,2023-11-19 10:00:24.194
823218912761337,Hensel Phelps,2023-09-28,89500.0,Los Alamos| NM,Los Alamos,NM,New Mexico,87544,Quality Control Engineer,2023-11-19 14:30:24.097
823218912761337,Hensel Phelps,2023-09-28,89500.0,Los Alamos| NM,Los Alamos,NM,New Mexico,87544,Quality Control Engineer,2023-11-21 08:30:25.460
823218912761337,Hensel Phelps,2023-09-28,89500.0,Los Alamos| NM,Los Alamos,NM,New Mexico,87544,Quality Control Engineer,2023-11-21 12:30:24.176
823218912761337,Hensel Phelps,2023-09-28,89500.0,Los Alamos| NM,Los Alamos,NM,New Mexico,87544,Quality Control Engineer,2023-11-25 17:30:24.164
823218912761337,Hensel Phelps,2023-09-28,89500.0,Los Alamos| NM,Los Alamos,NM,New Mexico,87544,Quality Control Engineer,2023-11-26 05:30:24.269
823218912761337,Hensel Phelps,2023-09-28,89500.0,Los Alamos| NM,Los Alamos,NM,New Mexico,87544,Quality Control Engineer,2023-11-29 18:30:24.507
823218913291819,Total Wine & More,2023-09-30,121453.0,Bethesda| MD 20817,Bethesda,MD,Maryland,20817,Pricing Analyst,2023-11-06 11:00:28.147
823218913291819,Total Wine & More,2023-09-30,121453.0,Bethesda| MD 20817,Bethesda,MD,Maryland,20817,Pricing Analyst,2023-11-06 23:30:27.973
823218913291819,Total Wine & More,2023-09-30,121453.0,Bethesda| MD 20817,Bethesda,MD,Maryland,20817,Pricing Analyst,2023-11-07 11:30:28.409
823218913291819,Total Wine & More,2023-09-30,121453.0,Bethesda| MD 20817,Bethesda,MD,Maryland,20817,Pricing Analyst,2023-11-07 14:00:28.069
823218913291819,Total Wine & More,2023-09-30,121453.0,Bethesda| MD 20817,Bethesda,MD,Maryland,20817,Pricing Analyst,2023-11-09 11:30:27.958
823218913291819,Total Wine & More,2023-09-30,121453.0,Bethesda| MD 20817,Bethesda,MD,Maryland,20817,Pricing Analyst,2023-11-14 10:30:23.944
823218913291819,Total Wine & More,2023-09-30,121453.0,Bethesda| MD 20817,Bethesda,MD,Maryland,20817,Pricing Analyst,2023-11-16 10:30:24.367
823218913291819,Total Wine & More,2023-09-30,121453.0,Bethesda| MD 20817,Bethesda,MD,Maryland,20817,Pricing Analyst,2023-11-16 18:30:24.574
823218913291819,Total Wine & More,2023-09-30,121453.0,Bethesda| MD 20817,Bethesda,MD,Maryland,20817,Pricing Analyst,2023-11-18 11:30:25.018
823218913291819,Total Wine & More,2023-09-30,121453.0,Bethesda| MD 20817,Bethesda,MD,Maryland,20817,Pricing Analyst,2023-11-18 15:30:24.300
823218913291819,Total Wine & More,2023-09-30,121453.0,Bethesda| MD 20817,Bethesda,MD,Maryland,20817,Pricing Analyst,2023-11-19 11:30:24.140
823218913291819,Total Wine & More,2023-09-30,121453.0,Bethesda| MD 20817,Bethesda,MD,Maryland,20817,Pricing Analyst,2023-11-19 20:30:24.957
823218913291819,Total Wine & More,2023-09-30,121453.0,Bethesda| MD 20817,Bethesda,MD,Maryland,20817,Pricing Analyst,2023-11-21 11:30:24.449
823218913291819,Total Wine & More,2023-09-30,121453.0,Bethesda| MD 20817,Bethesda,MD,Maryland,20817,Pricing Analyst,2023-11-23 12:30:24.466
823218913291819,Total Wine & More,2023-09-30,121453.0,Bethesda| MD 20817,Bethesda,MD,Maryland,20817,Pricing Analyst,2023-11-25 10:30:24.664
823218913291819,Total Wine & More,2023-09-30,121453.0,Bethesda| MD 20817,Bethesda,MD,Maryland,20817,Pricing Analyst,2023-11-25 21:30:23.925
823218913291819,Total Wine & More,2023-09-30,121453.0,Bethesda| MD 20817,Bethesda,MD,Maryland,20817,Pricing Analyst,2023-11-26 13:30:24.024
823218913291819,Total Wine & More,2023-09-30,121453.0,Bethesda| MD 20817,Bethesda,MD,Maryland,20817,Pricing Analyst,2023-11-26 18:30:24.112
823218913291819,Total Wine & More,2023-09-30,121453.0,Bethesda| MD 20817,Bethesda,MD,Maryland,20817,Pricing Analyst,2023-11-28 15:30:25.242
823218913291819,Total Wine & More,2023-09-30,121453.0,Bethesda| MD 20817,Bethesda,MD,Maryland,20817,Pricing Analyst,2023-11-29 02:30:24.106
823218913291819,Total Wine & More,2023-09-30,121453.0,Bethesda| MD 20817,Bethesda,MD,Maryland,20817,Pricing Analyst,2023-11-30 02:30:24.415
823218913291819,Total Wine & More,2023-09-30,121453.0,Bethesda| MD 20817,Bethesda,MD,Maryland,20817,Pricing Analyst,2023-12-01 09:30:25.132
823218913291819,Total Wine & More,2023-09-30,121453.0,Bethesda| MD 20817,Bethesda,MD,Maryland,20817,Pricing Analyst,2023-12-01 14:00:24.513
823218913291819,Total Wine & More,2023-09-30,121453.0,Bethesda| MD 20817,Bethesda,MD,Maryland,20817,Pricing Analyst,2023-12-01 19:30:24.343
823218913346279,Amazon Data Services| Inc.,2023-09-30,95700.0,Umatilla| OR,Umatilla,OR,Oregon,97882,Data Center Project Manager USWest CPI,2023-11-06 10:30:28.268
823218913346279,Amazon Data Services| Inc.,2023-09-30,95700.0,Umatilla| OR,Umatilla,OR,Oregon,97882,Data Center Project Manager USWest CPI,2023-11-06 23:30:27.973
823218913346279,Amazon Data Services| Inc.,2023-09-30,95700.0,Umatilla| OR,Umatilla,OR,Oregon,97882,Data Center Project Manager USWest CPI,2023-11-07 02:00:28.160
823218913346279,Amazon Data Services| Inc.,2023-09-30,95700.0,Umatilla| OR,Umatilla,OR,Oregon,97882,Data Center Project Manager USWest CPI,2023-11-09 01:30:27.882
823218913346279,Amazon Data Services| Inc.,2023-09-30,95700.0,Umatilla| OR,Umatilla,OR,Oregon,97882,Data Center Project Manager USWest CPI,2023-11-14 01:30:24.265
823218913346279,Amazon Data Services| Inc.,2023-09-30,95700.0,Umatilla| OR,Umatilla,OR,Oregon,97882,Data Center Project Manager USWest CPI,2023-11-16 02:30:24.302
823218913346279,Amazon Data Services| Inc.,2023-09-30,95700.0,Umatilla| OR,Umatilla,OR,Oregon,97882,Data Center Project Manager USWest CPI,2023-11-18 03:30:24.424
823218913346279,Amazon Data Services| Inc.,2023-09-30,95700.0,Umatilla| OR,Umatilla,OR,Oregon,97882,Data Center Project Manager USWest CPI,2023-11-18 12:30:25.039
823218913346279,Amazon Data Services| Inc.,2023-09-30,95700.0,Umatilla| OR,Umatilla,OR,Oregon,97882,Data Center Project Manager USWest CPI,2023-11-21 02:30:24.055
823218913346279,Amazon Data Services| Inc.,2023-09-30,95700.0,Umatilla| OR,Umatilla,OR,Oregon,97882,Data Center Project Manager USWest CPI,2023-11-22 07:30:24.553
823218913346279,Amazon Data Services| Inc.,2023-09-30,95700.0,Umatilla| OR,Umatilla,OR,Oregon,97882,Data Center Project Manager USWest CPI,2023-11-25 04:30:24.154
823218913346279,Amazon Data Services| Inc.,2023-09-30,95700.0,Umatilla| OR,Umatilla,OR,Oregon,97882,Data Center Project Manager USWest CPI,2023-11-28 10:30:24.225
823218913346279,Amazon Data Services| Inc.,2023-09-30,95700.0,Umatilla| OR,Umatilla,OR,Oregon,97882,Data Center Project Manager USWest CPI,2023-12-01 11:30:25.537
823218913346279,Amazon Data Services| Inc.,2023-09-30,95700.0,Umatilla| OR,Umatilla,OR,Oregon,97882,Data Center Project Manager USWest CPI,2023-12-03 06:30:24.688
823218913346279,Amazon Data Services| Inc.,2023-09-30,95700.0,Umatilla| OR,Umatilla,OR,Oregon,97882,Data Center Project Manager USWest CPI,2023-12-03 22:30:24.395
823218913346279,Amazon Data Services| Inc.,2023-09-30,95700.0,Umatilla| OR,Umatilla,OR,Oregon,97882,Data Center Project Manager USWest CPI,2023-12-06 16:30:24.140
823218913346279,Amazon Data Services| Inc.,2023-09-30,95700.0,Umatilla| OR,Umatilla,OR,Oregon,97882,Data Center Project Manager USWest CPI,2023-12-09 05:30:24.637
823218913346279,Amazon Data Services| Inc.,2023-09-30,95700.0,Umatilla| OR,Umatilla,OR,Oregon,97882,Data Center Project Manager USWest CPI,2023-12-10 04:30:24.278
823218913346279,Amazon Data Services| Inc.,2023-09-30,95700.0,Umatilla| OR,Umatilla,OR,Oregon,97882,Data Center Project Manager USWest CPI,2023-12-11 22:30:24.168
823218913346279,Amazon Data Services| Inc.,2023-09-30,95700.0,Umatilla| OR,Umatilla,OR,Oregon,97882,Data Center Project Manager USWest CPI,2023-12-15 10:30:24.343
823218913346279,Amazon Data Services| Inc.,2023-09-30,95700.0,Umatilla| OR,Umatilla,OR,Oregon,97882,Data Center Project Manager USWest CPI,2023-12-15 17:30:24.505
823218913346279,Amazon Data Services| Inc.,2023-09-30,95700.0,Umatilla| OR,Umatilla,OR,Oregon,97882,Data Center Project Manager USWest CPI,2023-12-16 06:30:24.063
823218913346279,Amazon Data Services| Inc.,2023-09-30,95700.0,Umatilla| OR,Umatilla,OR,Oregon,97882,Data Center Project Manager USWest CPI,2023-12-17 23:30:24.026
823218913346279,Amazon Data Services| Inc.,2023-09-30,95700.0,Umatilla| OR,Umatilla,OR,Oregon,97882,Data Center Project Manager USWest CPI,2023-12-19 16:30:24.390
823218913346279,Amazon Data Services| Inc.,2023-09-30,95700.0,Umatilla| OR,Umatilla,OR,Oregon,97882,Data Center Project Manager USWest CPI,2023-12-20 05:30:24.217
823218913346279,Amazon Data Services| Inc.,2023-09-30,95700.0,Umatilla| OR,Umatilla,OR,Oregon,97882,Data Center Project Manager USWest CPI,2023-12-22 02:00:24.258
823218913346279,Amazon Data Services| Inc.,2023-09-30,95700.0,Umatilla| OR,Umatilla,OR,Oregon,97882,Data Center Project Manager USWest CPI,2023-12-22 21:30:24.052
823218913346279,Amazon Data Services| Inc.,2023-09-30,95700.0,Umatilla| OR,Umatilla,OR,Oregon,97882,Data Center Project Manager USWest CPI,2023-12-24 08:30:24.209
823218913346279,Amazon Data Services| Inc.,2023-09-30,95700.0,Umatilla| OR,Umatilla,OR,Oregon,97882,Data Center Project Manager USWest CPI,2023-12-26 09:30:25.038
823218913346279,Amazon Data Services| Inc.,2023-09-30,95700.0,Umatilla| OR,Umatilla,OR,Oregon,97882,Data Center Project Manager USWest CPI,2023-12-26 12:30:24.171
823218913346279,Amazon Data Services| Inc.,2023-09-30,95700.0,Umatilla| OR,Umatilla,OR,Oregon,97882,Data Center Project Manager USWest CPI,2023-12-31 02:00:26.543
823218913346279,Amazon Data Services| Inc.,2023-09-30,95700.0,Umatilla| OR,Umatilla,OR,Oregon,97882,Data Center Project Manager USWest CPI,2024-01-07 06:30:23.940
823218913346279,Amazon Data Services| Inc.,2023-09-30,95700.0,Umatilla| OR,Umatilla,OR,Oregon,97882,Data Center Project Manager USWest CPI,2024-01-11 18:00:23.983
823218913346279,Amazon Data Services| Inc.,2023-09-30,95700.0,Umatilla| OR,Umatilla,OR,Oregon,97882,Data Center Project Manager USWest CPI,2024-01-12 12:30:24.172
823218913346279,Amazon Data Services| Inc.,2023-09-30,95700.0,Umatilla| OR,Umatilla,OR,Oregon,97882,Data Center Project Manager USWest CPI,2024-01-13 09:30:23.964
823218913346279,Amazon Data Services| Inc.,2023-09-30,95700.0,Umatilla| OR,Umatilla,OR,Oregon,97882,Data Center Project Manager USWest CPI,2024-01-15 11:30:23.906
823218913346279,Amazon Data Services| Inc.,2023-09-30,95700.0,Umatilla| OR,Umatilla,OR,Oregon,97882,Data Center Project Manager USWest CPI,2024-01-16 04:30:24.589
823218913346279,Amazon Data Services| Inc.,2023-09-30,95700.0,Umatilla| OR,Umatilla,OR,Oregon,97882,Data Center Project Manager USWest CPI,2024-01-18 04:30:26.643
823218913346279,Amazon Data Services| Inc.,2023-09-30,95700.0,Umatilla| OR,Umatilla,OR,Oregon,97882,Data Center Project Manager USWest CPI,2024-01-21 08:30:26.043
823218913346279,Amazon Data Services| Inc.,2023-09-30,95700.0,Umatilla| OR,Umatilla,OR,Oregon,97882,Data Center Project Manager USWest CPI,2024-01-28 22:30:24.116
823218913346279,Amazon Data Services| Inc.,2023-09-30,95700.0,Umatilla| OR,Umatilla,OR,Oregon,97882,Data Center Project Manager USWest CPI,2024-01-31 19:30:24.356
823218913346279,Amazon Data Services| Inc.,2023-09-30,95700.0,Umatilla| OR,Umatilla,OR,Oregon,97882,Data Center Project Manager USWest CPI,2024-02-02 18:30:23.935
823218913346279,Amazon Data Services| Inc.,2023-09-30,95700.0,Umatilla| OR,Umatilla,OR,Oregon,97882,Data Center Project Manager USWest CPI,2024-02-11 20:30:23.873
823218913346279,Amazon Data Services| Inc.,2023-09-30,95700.0,Umatilla| OR,Umatilla,OR,Oregon,97882,Data Center Project Manager USWest CPI,2024-02-19 22:00:23.888
