skill,link,image_link,partner,title,description,rating,num_review,duration,price,difficulty_numeric,course_type,wilson_score,difficulty
aws sagemaker,https://www.coursera.org/learn/launching-machine-learning,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://s3.amazonaws.com/coursera-course-photos/a8/c5509017f511e8841b697778604607/new-ml-on-gcp-logo.png?auto=format%2Ccompress%2C%20enhance&dpr=1&w=265&h=216&q=50&fit=crop,Google Cloud,Launching into Machine Learning,"list Data Quality, Exploratory Data Analysis, Machine Learning, Applied Machine Learning, Scikit Learn (Machine Learning Library), Data Cleansing, Artificial Intelligence and Machine Learning (AI/ML), Supervised Learning, Google Cloud Platform, Machine Learning Algorithms, Data Analysis, Big Data, Regression Analysis, Data Processing, Sampling (Statistics), Performance Tuning",4.6,4300,40.0,16.99,1.0,Course,0.9117824474642162,1.0
aws sagemaker,https://www.coursera.org/specializations/advanced-machine-learning-tensorflow-gcp,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://d15cw65ipctsrr.cloudfront.net/b7/4e4fa0bc6d11e889b30b8a6e5b0715/adv-ml-gcp-2x.png?auto=format%2Ccompress%2C%20enhance&dpr=1&w=265&h=216&q=50&fit=crop,Google Cloud,Advanced Machine Learning on Google Cloud,"list Natural Language Processing, MLOps (Machine Learning Operations), Tensorflow, Reinforcement Learning, Computer Vision, Google Cloud Platform, Keras (Neural Network Library), Systems Design, Image Analysis, Hybrid Cloud Computing, Applied Machine Learning, Systems Architecture, Performance Tuning, Artificial Intelligence and Machine Learning (AI/ML), Deep Learning, Artificial Neural Networks, Machine Learning, Machine Learning Algorithms, Distributed Computing, Unsupervised Learning",4.5,1500,120.0,47.99,3.0,Course,0.8843086483541914,3.0
aws sagemaker,https://www.coursera.org/professional-certificates/ai-engineer,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://d15cw65ipctsrr.cloudfront.net/a2/922bfdcbbe4ac1a413253209b11611/Professional-Certificate---AI-Engineering.png?auto=format%2Ccompress%2C%20enhance&dpr=1&w=265&h=216&q=50&fit=crop,IBM,IBM AI Engineering,"list PyTorch (Machine Learning Library), Supervised Learning, Feature Engineering, Generative AI, Keras (Neural Network Library), Jupyter, Unsupervised Learning, Natural Language Processing, Reinforcement Learning, Deep Learning, Scikit Learn (Machine Learning Library), Machine Learning Algorithms, Data Manipulation, Tensorflow, Python Programming, Verification And Validation, Applied Machine Learning, Artificial Neural Networks, Statistical Machine Learning, Data Processing",4.6,20000,120.0,47.99,3.0,Certificate,0.916278912525747,3.0
aws sagemaker,https://www.coursera.org/learn/machine-learning-business-professionals,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://s3.amazonaws.com/coursera-course-photos/dc/baa94699e3438ca23e8be683f83591/machine-learning-business_icon.png?auto=format%2Ccompress&dpr=2&blur=200&px=8&max-w=265,Google Cloud,Managing Machine Learning Projects with Google Cloud,"list Data Ethics, Google Cloud Platform, Applied Machine Learning, Image Analysis, Machine Learning, Computer Vision, Data Strategy, Business Ethics, Data Governance, Analytical Skills, Feasibility Studies, Business Analysis, Project Management Life Cycle, Business Intelligence",4.6,3700,40.0,16.99,1.0,Course,0.9111107966252028,1.0
aws sagemaker,https://www.coursera.org/learn/introduction-to-machine-learning-in-production,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://s3.amazonaws.com/coursera-course-photos/a0/e380b37497433f8357a7a6953ee3cc/DeepLearning_MLEP_Banner_1000x1000.png?auto=format%2Ccompress&dpr=2&blur=200&px=8&max-w=265,DeepLearning.AI,Machine Learning in Production,"list MLOps (Machine Learning Operations), Application Deployment, Continuous Deployment, Software Development Life Cycle, Machine Learning, Applied Machine Learning, Data Validation, Feature Engineering, Data Quality, Debugging, Continuous Monitoring, Data Pipelines",4.8,3200,10.0,4.99,2.0,Course,0.9528831721207888,2.0
aws sagemaker,https://www.coursera.org/learn/mlops-aws-azure-duke,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://s3.amazonaws.com/coursera-course-photos/15/d8b6118d6548968cd2c9cdfc393457/Applied-MLOps.png?auto=format%2Ccompress&dpr=2&blur=200&px=8&max-w=265,Duke University,MLOps Platforms: Amazon SageMaker and Azure ML,"list AWS SageMaker, MLOps (Machine Learning Operations), Microsoft Azure, Exploratory Data Analysis, Data Pipelines, Amazon Web Services, Feature Engineering, Cloud Platforms, Artificial Intelligence and Machine Learning (AI/ML), Data Analysis, Applied Machine Learning, Predictive Modeling, Application Deployment, Serverless Computing, Amazon S3, Machine Learning, Machine Learning Algorithms",3.6,46,40.0,16.99,3.0,Course,0.5818181818181818,3.0
aws sagemaker,https://www.coursera.org/professional-certificates/ibm-generative-ai-engineering,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://d15cw65ipctsrr.cloudfront.net/ca/1f2b5191954fdb867790ef74e8cbe3/200859-Logo-image.png?auto=format%2Ccompress&dpr=2&blur=200&px=8&max-w=265,IBM,IBM Generative AI Engineering,"list Generative AI, Data Wrangling, Unit Testing, Supervised Learning, Feature Engineering, ChatGPT, Keras (Neural Network Library), Unsupervised Learning, Natural Language Processing, Data Cleansing, Jupyter, Data Analysis, Deep Learning, Data Manipulation, PyTorch (Machine Learning Library), Data Transformation, Artificial Intelligence, Data Import/Export, Data Ethics, Exploratory Data Analysis",4.6,83000,120.0,47.99,3.0,Certificate,0.9181925013460898,3.0
aws sagemaker,https://www.coursera.org/learn/microsoft-azure-machine-learning,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://s3.amazonaws.com/coursera-course-photos/e4/c8781a127b4de5999d5d152e31113b/Microsoft-Azure-Machine-Learning-01.png?auto=format%2Ccompress&dpr=2&blur=200&px=8&max-w=265,Microsoft,Microsoft Azure Machine Learning,"list Unsupervised Learning, Microsoft Azure, Applied Machine Learning, MLOps (Machine Learning Operations), Regression Analysis, Predictive Modeling, Machine Learning, Classification And Regression Tree (CART), Artificial Intelligence, Supervised Learning, Data Transformation",4.4,227,10.0,4.99,1.0,Course,0.8329605280994413,1.0
aws sagemaker,https://www.coursera.org/professional-certificates/aws-cloud-solutions-architect,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://d15cw65ipctsrr.cloudfront.net/76/502635507044d2a85518d04484b93b/AdobeStock_238076345--Coursera-SAA-Prof-Cert-image.jpeg?auto=format%2Ccompress&dpr=2&blur=200&px=8&max-w=265,Amazon Web Services,AWS Cloud Solutions Architect,"list AWS Identity and Access Management (IAM), Amazon CloudWatch, Data Lakes, Amazon DynamoDB, Amazon Web Services, Serverless Computing, Cloud Computing, Amazon S3, Scalability, Cloud Infrastructure, Amazon Elastic Compute Cloud, Event-Driven Programming, Cloud Security, Solution Architecture, Data Visualization, Cloud Computing Architecture, Cloud Solutions, Data Architecture, Amazon Redshift, Software Architecture",4.8,6500,120.0,47.99,3.0,Certificate,0.955120799915526,3.0
aws sagemaker,https://www.coursera.org/specializations/exam-prep-mls-c01-aws-certified-machine-learning-specialty,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://d15cw65ipctsrr.cloudfront.net/e9/382c20860a47069275a955ab5d82b1/AWS-Certified-Machine-Learning---Marketing-Logo-1-.png?auto=format%2Ccompress&dpr=2&blur=200&px=8&max-w=265,Whizlabs,Exam Prep MLS-C01: AWS Certified Specialty Machine Learning,"list AWS Kinesis, AWS SageMaker, Machine Learning Algorithms, Data Collection, Amazon Redshift, MLOps (Machine Learning Operations), Image Analysis, Reinforcement Learning, Amazon Web Services, Scalability, Forecasting, Feature Engineering, Algorithms, Artificial Intelligence and Machine Learning (AI/ML), Statistical Modeling, Machine Learning, Data Analysis, Real Time Data, Predictive Modeling, Data Modeling",3.8,30,40.0,16.99,1.0,Course,0.5893461257363912,1.0
aws sagemaker,https://www.coursera.org/learn/machine-learning-with-apache-spark,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://s3.amazonaws.com/coursera-course-photos/94/7b292ac45a47d9b4c8e66033be2f8d/MicrosoftTeams-image-13-.png?auto=format%2Ccompress&dpr=2&blur=200&px=8&max-w=265,IBM,Machine Learning with Apache Spark,"list Apache Spark, Machine Learning Methods, Machine Learning Algorithms, Machine Learning, Generative AI, PySpark, Applied Machine Learning, Supervised Learning, Apache Hadoop, Data Pipelines, Unsupervised Learning, Feature Engineering, Data Processing, Extract, Transform, Load, Predictive Modeling, Data Transformation, Regression Analysis",4.5,96,10.0,4.99,2.0,Course,0.8265808848043918,2.0
aws sagemaker,https://www.coursera.org/learn/google-machine-learning,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://s3.amazonaws.com/coursera-course-photos/5e/5c506015cc11e89638a9d3cc15d317/new-ml-on-gcp-logo.png?auto=format%2Ccompress&dpr=2&blur=200&px=8&max-w=265,Google Cloud,How Google does Machine Learning,"list Google Cloud Platform, Machine Learning, Data Strategy, MLOps (Machine Learning Operations), Applied Machine Learning, Development Environment, Data Ethics, Artificial Intelligence, Computer Vision, Jupyter",4.6,7300,40.0,16.99,1.0,Course,0.9137573548681746,1.0
aws sagemaker,https://www.coursera.org/learn/machine-learning-implementation-and-operations-in-aws,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://s3.amazonaws.com/coursera-course-photos/10/41e8f8337146d2b0bf8247991b7bda/Machine-Learning-Implementation-and-Operations---Marketing-Logo.png?auto=format%2Ccompress&dpr=2&blur=200&px=8&max-w=265,Whizlabs,Machine Learning Implementation and Operations in AWS,"list MLOps (Machine Learning Operations), AWS SageMaker, Amazon Web Services, Scalability, Machine Learning, Technical Design, Amazon Elastic Compute Cloud, Cloud Computing, AWS Identity and Access Management (IAM), Cloud Security, Disaster Recovery, Data Security",4.565320665083135,0,10.0,4.99,1.0,Course,0.0,1.0
aws sagemaker,https://www.coursera.org/learn/machine-learning-with-python,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://s3.amazonaws.com/coursera-course-photos/3c/77927732934dc0a10a44bd3306833d/1200x1200px_1001823008.jpg?auto=format%2Ccompress&dpr=2&blur=200&px=8&max-w=265,IBM,Machine Learning with Python,"list Supervised Learning, Feature Engineering, Jupyter, Unsupervised Learning, Scikit Learn (Machine Learning Library), Machine Learning Algorithms, Python Programming, Applied Machine Learning, Statistical Machine Learning, Predictive Modeling, Machine Learning, Dimensionality Reduction, Classification And Regression Tree (CART), Matplotlib, Regression Analysis, Random Forest Algorithm, Statistical Modeling, Data Manipulation",4.7,17000,40.0,16.99,2.0,Course,0.9364449534850012,2.0
aws sagemaker,https://www.coursera.org/specializations/gcp-data-machine-learning,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://d15cw65ipctsrr.cloudfront.net/95/77558056d811e79f95119f98b3ba96/visite-google-datacenter-14.jpg?auto=format%2Ccompress&dpr=2&blur=200&px=8&max-w=265,Google Cloud,"Data Engineering, Big Data, and Machine Learning on GCP","list Data Pipelines, Dataflow, Google Cloud Platform, Real Time Data, Data Lakes, MLOps (Machine Learning Operations), Dashboard, Data Warehousing, Extract, Transform, Load, Data Infrastructure, Cloud Storage, Big Data, Tensorflow, Unstructured Data, Data Integration, Data Processing, Data Visualization Software, Apache Hadoop, Apache Spark, Cloud Computing",4.6,18000,120.0,47.99,2.0,Course,0.9160732555459744,2.0
aws,https://www.coursera.org/specializations/machine-learning-introduction,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://d15cw65ipctsrr.cloudfront.net/3a/9d2a7af297483a845340bcfbac6f1e/MLS.course-banners-01_Course-Logo-.png?auto=format%2Ccompress%2C%20enhance&dpr=1&w=265&h=216&fit=crop&q=50,Multiple educators,Machine Learning,"list Unsupervised Learning, Supervised Learning, Artificial Intelligence and Machine Learning (AI/ML), Classification And Regression Tree (CART), Machine Learning Algorithms, Machine Learning, Jupyter, Applied Machine Learning, Data Ethics, Decision Tree Learning, Tensorflow, Scikit Learn (Machine Learning Library), NumPy, Predictive Modeling, Deep Learning, Artificial Intelligence, Reinforcement Learning, Random Forest Algorithm, Feature Engineering, Artificial Neural Networks",4.9,33000,40.0,16.99,1.0,Course,0.9784823539000734,1.0
aws,https://www.coursera.org/specializations/exam-prep-mls-c01-aws-certified-machine-learning-specialty,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://d15cw65ipctsrr.cloudfront.net/e9/382c20860a47069275a955ab5d82b1/AWS-Certified-Machine-Learning---Marketing-Logo-1-.png?auto=format%2Ccompress%2C%20enhance&dpr=1&w=265&h=216&fit=crop&q=50,Whizlabs,Exam Prep MLS-C01: AWS Certified Specialty Machine Learning,"list AWS Kinesis, AWS SageMaker, Machine Learning Algorithms, Data Collection, Amazon Redshift, MLOps (Machine Learning Operations), Image Analysis, Reinforcement Learning, Amazon Web Services, Scalability, Forecasting, Feature Engineering, Algorithms, Artificial Intelligence and Machine Learning (AI/ML), Statistical Modeling, Machine Learning, Data Analysis, Real Time Data, Predictive Modeling, Data Modeling",3.8,30,40.0,16.99,1.0,Course,0.5893461257363912,1.0
aws,https://www.coursera.org/learn/machine-learning-on-aws,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://s3.amazonaws.com/coursera-course-photos/e5/5a2baf9a2645f2a88776f0f43d7095/Machinelearning_thumbnails_Coursera_Thumbnail.jpg?auto=format%2Ccompress%2C%20enhance&dpr=1&w=265&h=216&fit=crop&q=50,Amazon Web Services,Introduction to Machine Learning on AWS,"list AWS SageMaker, Artificial Intelligence and Machine Learning (AI/ML), Amazon Web Services, Natural Language Processing, Image Analysis, Computer Vision, Cloud Services, Text Mining, Machine Learning, Virtual Environment, Data Processing",4.5,132,10.0,4.99,1.0,Course,0.8392596546458565,1.0
aws,https://www.coursera.org/professional-certificates/ibm-machine-learning,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://d15cw65ipctsrr.cloudfront.net/78/0b8c921b6346f69278f39ba6ca8128/Professional-Certificate---IBM-Machine-Language.png?auto=format%2Ccompress%2C%20enhance&dpr=1&w=265&h=216&fit=crop&q=50,IBM,IBM Machine Learning,"list Exploratory Data Analysis, Unsupervised Learning, Supervised Learning, Feature Engineering, Generative AI, Dimensionality Reduction, Reinforcement Learning, Data Cleansing, Applied Machine Learning, Data Access, Deep Learning, Data Analysis, Regression Analysis, Machine Learning, Statistical Analysis, Statistical Inference, Statistical Hypothesis Testing, Machine Learning Algorithms, Classification And Regression Tree (CART), Scikit Learn (Machine Learning Library)",4.6,3000,120.0,47.99,3.0,Certificate,0.910076412216711,3.0
aws,https://www.coursera.org/learn/developing-machine-learning-solutions,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://s3.amazonaws.com/coursera-course-photos/87/06598c08ae44f18bc8db0c2e2e1991/Screenshot-2024-07-29-at-4.25.23-PM.png?auto=format%2Ccompress%2C%20enhance&dpr=1&w=265&h=216&fit=crop&q=50,Amazon Web Services,Developing Machine Learning Solutions,"list MLOps (Machine Learning Operations), AWS SageMaker, Amazon Web Services, Cloud Management, Machine Learning, Applied Machine Learning, Cloud Development, Predictive Modeling",4.7,42,10.0,4.99,1.0,Course,0.8298294290835152,1.0
aws,https://www.coursera.org/specializations/mlops-machine-learning-duke,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://d15cw65ipctsrr.cloudfront.net/e8/aa5e4ac023422abec7ecef02b259ae/Screen-Shot-2023-05-04-at-2.10.07-PM.png?auto=format%2Ccompress%2C%20enhance&dpr=1&w=265&h=216&fit=crop&q=50,Duke University,MLOps | Machine Learning Operations,"list MLOps (Machine Learning Operations), Pandas (Python Package), AWS SageMaker, NumPy, Microsoft Azure, Unit Testing, Data Ethics, Application Deployment, Data Manipulation, Exploratory Data Analysis, Containerization, Data Pipelines, CI/CD, Software Testing, Data Import/Export, Amazon Web Services, Feature Engineering, Artificial Intelligence and Machine Learning (AI/ML), Docker (Software), Rust (Programming Language)",4.1,422,120.0,47.99,3.0,Course,0.7817991345062364,3.0
aws,https://www.coursera.org/specializations/machine-learning,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://d396qusza40orc.cloudfront.net/phoenixassets/machine-learning-s12n/machinelearning.jpg?auto=format%2Ccompress%2C%20enhance&dpr=1&w=265&h=216&q=50&fit=crop,University of Washington,Machine Learning,"list Regression Analysis, Applied Machine Learning, Feature Engineering, Machine Learning, Unsupervised Learning, Artificial Intelligence and Machine Learning (AI/ML), Predictive Modeling, Classification And Regression Tree (CART), Supervised Learning, Bayesian Statistics, Statistical Modeling, Deep Learning, Data Mining, Computer Vision, Statistical Machine Learning, Text Mining, Machine Learning Algorithms, Big Data, Statistical Inference, Data Cleansing",4.6,16000,120.0,47.99,2.0,Course,0.9158295712042966,2.0
aws,https://www.coursera.org/specializations/advanced-machine-learning-tensorflow-gcp,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://d15cw65ipctsrr.cloudfront.net/b7/4e4fa0bc6d11e889b30b8a6e5b0715/adv-ml-gcp-2x.png?auto=format%2Ccompress%2C%20enhance&dpr=1&w=265&h=216&q=50&fit=crop,Google Cloud,Advanced Machine Learning on Google Cloud,"list Natural Language Processing, MLOps (Machine Learning Operations), Tensorflow, Reinforcement Learning, Computer Vision, Google Cloud Platform, Keras (Neural Network Library), Systems Design, Image Analysis, Hybrid Cloud Computing, Applied Machine Learning, Systems Architecture, Performance Tuning, Artificial Intelligence and Machine Learning (AI/ML), Deep Learning, Artificial Neural Networks, Machine Learning, Machine Learning Algorithms, Distributed Computing, Unsupervised Learning",4.5,1500,120.0,47.99,3.0,Course,0.8843086483541914,3.0
aws,https://www.coursera.org/professional-certificates/preparing-for-google-cloud-machine-learning-engineer-professional-certificate,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://d15cw65ipctsrr.cloudfront.net/30/642985a29449dba4ed46240a482e3a/new-ml-on-gcp-logo.jpeg?auto=format%2Ccompress%2C%20enhance&dpr=1&w=265&h=216&q=50&fit=crop,Google Cloud,Preparing for Google Cloud Certification: Machine Learning Engineer,"list Feature Engineering, MLOps (Machine Learning Operations), Google Cloud Platform, Generative AI, Tensorflow, Keras (Neural Network Library), Apache Airflow, Cloud Infrastructure, Artificial Intelligence and Machine Learning (AI/ML), Data Pipelines, Systems Design, Data Management, Data Governance, Hybrid Cloud Computing, Workflow Management, Artificial Intelligence, Application Deployment, Cloud Management, DevOps, Systems Architecture",4.4,4800,120.0,47.99,3.0,Certificate,0.8708014063046318,3.0
aws,https://www.coursera.org/learn/machine-learning,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://s3.amazonaws.com/coursera-course-photos/9c/90ae67ecdb4185a4ae79ec9a5ae0b6/Course-Logo--1.png?auto=format%2Ccompress%2C%20enhance&dpr=1&w=265&h=216&q=50&fit=crop,DeepLearning.AI,Supervised Machine Learning: Regression and Classification,"list Supervised Learning, Jupyter, Artificial Intelligence and Machine Learning (AI/ML), Scikit Learn (Machine Learning Library), Machine Learning, NumPy, Machine Learning Algorithms, Predictive Modeling, Feature Engineering, Artificial Intelligence, Classification And Regression Tree (CART), Python Programming, Regression Analysis, Unsupervised Learning, Statistical Modeling, Data-Driven Decision-Making, Algorithms",4.9,28000,10.0,4.99,1.0,Course,0.9783473667531528,1.0
aws,https://www.coursera.org/professional-certificates/aws-cloud-solutions-architect,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://d15cw65ipctsrr.cloudfront.net/76/502635507044d2a85518d04484b93b/AdobeStock_238076345--Coursera-SAA-Prof-Cert-image.jpeg?auto=format%2Ccompress%2C%20enhance&dpr=1&w=265&h=216&q=50&fit=crop,Amazon Web Services,AWS Cloud Solutions Architect,"list AWS Identity and Access Management (IAM), Amazon CloudWatch, Data Lakes, Amazon DynamoDB, Amazon Web Services, Serverless Computing, Cloud Computing, Amazon S3, Scalability, Cloud Infrastructure, Amazon Elastic Compute Cloud, Event-Driven Programming, Cloud Security, Solution Architecture, Data Visualization, Cloud Computing Architecture, Cloud Solutions, Data Architecture, Amazon Redshift, Software Architecture",4.8,6500,120.0,47.99,3.0,Certificate,0.955120799915526,3.0
aws,https://www.coursera.org/learn/machine-learning-with-python,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://s3.amazonaws.com/coursera-course-photos/3c/77927732934dc0a10a44bd3306833d/1200x1200px_1001823008.jpg?auto=format%2Ccompress%2C%20enhance&dpr=1&w=265&h=216&q=50&fit=crop,IBM,Machine Learning with Python,"list Supervised Learning, Feature Engineering, Jupyter, Unsupervised Learning, Scikit Learn (Machine Learning Library), Machine Learning Algorithms, Python Programming, Applied Machine Learning, Statistical Machine Learning, Predictive Modeling, Machine Learning, Dimensionality Reduction, Classification And Regression Tree (CART), Matplotlib, Regression Analysis, Random Forest Algorithm, Statistical Modeling, Data Manipulation",4.7,17000,40.0,16.99,2.0,Course,0.9364449534850012,2.0
aws,https://www.coursera.org/specializations/ibm-intro-machine-learning,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://d15cw65ipctsrr.cloudfront.net/8d/bb77a93c14433cb346ef97f5425c0a/ML_Graphic.png?auto=format%2Ccompress&dpr=2&blur=200&px=8&max-w=265,IBM,IBM Introduction to Machine Learning,"list Exploratory Data Analysis, Unsupervised Learning, Supervised Learning, Feature Engineering, Dimensionality Reduction, Data Cleansing, Applied Machine Learning, Data Access, Regression Analysis, Data Analysis, Machine Learning, Statistical Inference, Statistical Hypothesis Testing, Data Quality, Machine Learning Algorithms, Classification And Regression Tree (CART), Scikit Learn (Machine Learning Library), Probability & Statistics, Jupyter, Predictive Modeling",4.6,2800,120.0,47.99,2.0,Course,0.9097092376824588,2.0
aws,https://www.coursera.org/learn/machine-learning-business-professionals,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://s3.amazonaws.com/coursera-course-photos/dc/baa94699e3438ca23e8be683f83591/machine-learning-business_icon.png?auto=format%2Ccompress&dpr=2&blur=200&px=8&max-w=265,Google Cloud,Managing Machine Learning Projects with Google Cloud,"list Data Ethics, Google Cloud Platform, Applied Machine Learning, Image Analysis, Machine Learning, Computer Vision, Data Strategy, Business Ethics, Data Governance, Analytical Skills, Feasibility Studies, Business Analysis, Project Management Life Cycle, Business Intelligence",4.6,3700,40.0,16.99,1.0,Course,0.9111107966252028,1.0
aws,https://www.coursera.org/learn/machine-learning-implementation-and-operations-in-aws,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://s3.amazonaws.com/coursera-course-photos/10/41e8f8337146d2b0bf8247991b7bda/Machine-Learning-Implementation-and-Operations---Marketing-Logo.png?auto=format%2Ccompress&dpr=2&blur=200&px=8&max-w=265,Whizlabs,Machine Learning Implementation and Operations in AWS,"list MLOps (Machine Learning Operations), AWS SageMaker, Amazon Web Services, Scalability, Machine Learning, Technical Design, Amazon Elastic Compute Cloud, Cloud Computing, AWS Identity and Access Management (IAM), Cloud Security, Disaster Recovery, Data Security",4.565320665083135,0,10.0,4.99,1.0,Course,0.0,1.0
aws,https://www.coursera.org/learn/microsoft-azure-machine-learning-for-data-scientist,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://s3.amazonaws.com/coursera-course-photos/e4/c8781a127b4de5999d5d152e31113b/Microsoft-Azure-Machine-Learning-01.png?auto=format%2Ccompress&dpr=2&blur=200&px=8&max-w=265,Microsoft,Microsoft Azure Machine Learning for Data Scientists,"list Microsoft Azure, Unsupervised Learning, Databricks, MLOps (Machine Learning Operations), Applied Machine Learning, Data Ethics, Regression Analysis, Scikit Learn (Machine Learning Library), Predictive Modeling, Cloud Management, Machine Learning, Artificial Intelligence and Machine Learning (AI/ML), Supervised Learning, Application Deployment, Data Pipelines",4.3,163,10.0,4.99,2.0,Course,0.8005316251698731,2.0
aws,https://www.coursera.org/learn/machine-learning-with-apache-spark,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://s3.amazonaws.com/coursera-course-photos/94/7b292ac45a47d9b4c8e66033be2f8d/MicrosoftTeams-image-13-.png?auto=format%2Ccompress&dpr=2&blur=200&px=8&max-w=265,IBM,Machine Learning with Apache Spark,"list Apache Spark, Machine Learning Methods, Machine Learning Algorithms, Machine Learning, Generative AI, PySpark, Applied Machine Learning, Supervised Learning, Apache Hadoop, Data Pipelines, Unsupervised Learning, Feature Engineering, Data Processing, Extract, Transform, Load, Predictive Modeling, Data Transformation, Regression Analysis",4.5,96,10.0,4.99,2.0,Course,0.8265808848043918,2.0
aws,https://www.coursera.org/specializations/mathematics-machine-learning,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://d15cw65ipctsrr.cloudfront.net/3e/3974e00aa311e8840ea7bed5c70ad0/Specialization-logo.jpg?auto=format%2Ccompress&dpr=2&blur=200&px=8&max-w=265,Imperial College London,Mathematics for Machine Learning,"list Linear Algebra, Dimensionality Reduction, NumPy, Regression Analysis, Calculus, Applied Mathematics, Probability & Statistics, Data Transformation, Jupyter, Data Science, Advanced Mathematics, Statistics, Numerical Analysis, Machine Learning Algorithms, Geometry, Machine Learning Methods, Statistical Analysis, Artificial Neural Networks, Algorithms, Data Manipulation",4.6,15000,120.0,47.99,1.0,Course,0.9156895480459728,1.0
aws,https://www.coursera.org/learn/machine-learning-calculus,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://s3.amazonaws.com/coursera-course-photos/e0/56af49978b4c21948a37ec9c250d06/Calc-DL_Square_Banner_Coursera_800x800.png?auto=format%2Ccompress&dpr=2&blur=200&px=8&max-w=265,DeepLearning.AI,Calculus for Machine Learning and Data Science,"list Applied Mathematics, Calculus, NumPy, Machine Learning, Jupyter, Python Programming, Artificial Neural Networks, Visualization (Computer Graphics), Deep Learning, Derivatives",4.8,823,10.0,4.99,2.0,Course,0.9448862022590666,2.0
aws,https://www.coursera.org/learn/microsoft-azure-machine-learning,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://s3.amazonaws.com/coursera-course-photos/e4/c8781a127b4de5999d5d152e31113b/Microsoft-Azure-Machine-Learning-01.png?auto=format%2Ccompress&dpr=2&blur=200&px=8&max-w=265,Microsoft,Microsoft Azure Machine Learning,"list Unsupervised Learning, Microsoft Azure, Applied Machine Learning, MLOps (Machine Learning Operations), Regression Analysis, Predictive Modeling, Machine Learning, Classification And Regression Tree (CART), Artificial Intelligence, Supervised Learning, Data Transformation",4.4,227,10.0,4.99,1.0,Course,0.8329605280994413,1.0
aws,https://www.coursera.org/learn/mlops-fundamentals,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://s3.amazonaws.com/coursera-course-photos/ff/c2425dce1c49259904cb1974da2f42/new-ml-on-gcp-logo-1-.jpeg?auto=format%2Ccompress&dpr=2&blur=200&px=8&max-w=265,Google Cloud,Machine Learning Operations (MLOps): Getting Started,"list MLOps (Machine Learning Operations), Google Cloud Platform, Cloud Management, DevOps, Continuous Deployment, CI/CD, Applied Machine Learning, Feature Engineering, Machine Learning, Automation, Data Processing",4.1,458,10.0,4.99,2.0,Course,0.7834304350655854,2.0
