skill,link,image_link,partner,title,description,rating,num_review,duration,price,difficulty_numeric,course_type,wilson_score,difficulty
core java,https://www.coursera.org/learn/kotlin-for-java-developers,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://s3.amazonaws.com/coursera-course-photos/09/4d481b97a24cf7a3b71bf3cbb9851c/Kotlin_K.png?auto=format%2Ccompress&dpr=2&blur=200&px=8&max-w=265,JetBrains,Kotlin for Java Developers,"list Kotlin, Object Oriented Programming (OOP), Java, Java Programming, Android Development, IntelliJ IDEA, Mobile Development, Functional Design, Interoperability",4.7,2100,40.0,16.99,2.0,Course,0.9293778986293684,2.0
core java,https://www.coursera.org/learn/java-programming,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://s3.amazonaws.com/coursera-course-photos/b6/2019201a9e11e5ace08b26adce8cb5/Java.png?auto=format%2Ccompress&dpr=2&blur=200&px=8&max-w=265,Duke University,Java Programming: Solving Problems with Software,"list Debugging, Java, Algorithms, Program Development, Programming Principles, Statistical Analysis, Software Design, Computer Programming, Integrated Development Environments, Data Processing, Data Manipulation, Object Oriented Programming (OOP), Data Analysis, Development Environment",4.6,8000,40.0,16.99,1.0,Course,0.9140457615136892,1.0
core java,https://www.coursera.org/learn/core-java-design-patterns,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://s3.amazonaws.com/coursera-course-photos/a3/0ba506a6b741f983d47e757441c609/CJ---Design-Patterns.png?auto=format%2Ccompress&dpr=2&blur=200&px=8&max-w=265,LearnKartS,Core Java - Design Patterns,"list Software Design Patterns, Java, Software Architecture, Java Platform Enterprise Edition (J2EE), Maintainability, Software Design, Object Oriented Programming (OOP), Scalability",4.7,25,10.0,4.99,2.0,Course,0.7834913595983344,2.0
core java,https://www.coursera.org/learn/advanced-java-certification-course,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://s3.amazonaws.com/coursera-course-photos/92/a1467cb233403e9842dbc50820f9ef/Advanced-Java-2-.png?auto=format%2Ccompress&dpr=2&blur=200&px=8&max-w=265,LearnKartS,Advanced Java,"list Spring Framework, Java Platform Enterprise Edition (J2EE), Java, Restful API, Spring Boot, Performance Tuning, Application Servers, Application Performance Management, Database Management, Object-Relational Mapping, Web Applications, Transaction Processing, Application Development, SQL, Model View Controller",3.7,11,40.0,16.99,2.0,Course,0.4547401380744664,2.0
core java,https://www.coursera.org/learn/programming-with-java,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://s3.amazonaws.com/coursera-course-photos/2d/c8bed4adf34f7da44e05f6f9a4d830/Programming-with-Java-800x800.png?auto=format%2Ccompress&dpr=2&blur=200&px=8&max-w=265,Amazon,Programming with Java,"list Object Oriented Programming (OOP), Object Oriented Design, Java Programming, File Management, Debugging, Software Development",4.1,38,10.0,4.99,1.0,Course,0.675720323890263,1.0
core java,https://www.coursera.org/learn/java-introduction,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://s3.amazonaws.com/coursera-course-photos/0a/8cd7f1b14344618b75142593bc7af8/JavaCupLogo800x800.png?auto=format%2Ccompress&dpr=2&blur=200&px=8&max-w=265,LearnQuest,Introduction to Java,"list Eclipse (Software), Java, Java Programming, Integrated Development Environments, Development Environment, Software Installation, Computer Programming, Program Development, Object Oriented Programming (OOP), Debugging",4.6,2100,10.0,4.99,1.0,Course,0.908017610489414,1.0
core java,https://www.coursera.org/learn/advanced-java,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://s3.amazonaws.com/coursera-course-photos/cc/908cc382d24bbbb6556929e0e74a59/AdvJava---Logo-1200x1200.png?auto=format%2Ccompress&dpr=2&blur=200&px=8&max-w=265,LearnQuest,Advanced Java,"list Apache Maven, Spring Framework, Microservices, Java Platform Enterprise Edition (J2EE), Spring Boot, Java, Back-End Web Development, Software Architecture, Load Balancing, Cloud Development, Restful API, Systems Architecture, Web Development, Web Applications, Scalability",4.4,45,10.0,4.99,3.0,Course,0.7588346720598254,3.0
core java,https://www.coursera.org/learn/orientacao-a-objetos-com-java,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://s3.amazonaws.com/coursera-course-photos/9c/b444f0c97311e588123d50ccb31597/Modified--IconFinder--1454414808_1416364765_java_coffee_x_cup_application.png?auto=format%2Ccompress&dpr=2&blur=200&px=8&max-w=265,Instituto Tecnológico de Aeronáutica,Orientação a Objetos com Java,"list JUnit, Object Oriented Programming (OOP), Java, Java Programming, Object Oriented Design, Unified Modeling Language, Unit Testing, Software Engineering, Agile Software Development, Software Design, Software Development, Programming Principles, Eclipse (Software)",4.8,1100,40.0,16.99,2.0,Course,0.9471871760724428,2.0
core java,https://www.coursera.org/learn/concurrent-programming-in-java,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://s3.amazonaws.com/coursera-course-photos/e7/9733e07ddd11e7b31d8b3183923582/Multicore-logo4.png?auto=format%2Ccompress&dpr=2&blur=200&px=8&max-w=265,Rice University,Concurrent Programming in Java,"list Java Programming, Java, Data Structures, System Programming, Programming Principles, OS Process Management, Computer Programming, Object Oriented Programming (OOP), Debugging, Operating Systems, Algorithms",4.5,662,40.0,16.99,2.0,Course,0.8756307835199879,2.0
core java,https://www.coursera.org/learn/java-class-library,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://s3.amazonaws.com/coursera-course-photos/bc/26a3424e7c49b7b17ace26102f047f/JavaCupLogo800x800.png?auto=format%2Ccompress&dpr=2&blur=200&px=8&max-w=265,LearnQuest,Java Class Library,"list Java Programming, Object Oriented Programming (OOP), Application Frameworks, Debugging, Data Structures, File Management",4.7,171,40.0,16.99,2.0,Course,0.8955647539369842,2.0
core java,https://www.coursera.org/learn/java-for-android,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://s3.amazonaws.com/coursera-course-photos/d8/b19930ba3c11e5adfb350b9807f4d8/android_java-2.jpg?auto=format%2Ccompress&dpr=2&blur=200&px=8&max-w=265,Vanderbilt University,Java for Android,"list Android Studio, Android Development, Object Oriented Programming (OOP), Java, Mobile Development, Application Development, Data Structures, Integrated Development Environments, Computer Programming, Development Environment, Debugging, User Interface (UI)",4.5,3100,40.0,16.99,1.0,Course,0.8892926156560143,1.0
core java,https://www.coursera.org/specializations/java-programming-language,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://d15cw65ipctsrr.cloudfront.net/cc/5625b40b7a4eb9a8899e8663a00c56/JavaSecLangCupLogo800x800.png?auto=format%2Ccompress&dpr=2&blur=200&px=8&max-w=265,LearnQuest,Java as a Second Language,"list Java, Java Programming, Application Servers, Web Applications, Development Environment, Object Oriented Programming (OOP), Application Development, Eclipse (Software), Computer Programming, Mobile Development, Programming Principles, Program Development, UI Components, Event-Driven Programming, User Interface (UI), Virtual Machines, Data Structures, Command-Line Interface, Software Installation",4.4,178,120.0,47.99,2.0,Course,0.8260121151905201,2.0
css,https://www.coursera.org/professional-certificates/java-developer,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://d15cw65ipctsrr.cloudfront.net/e0/4a9f00b09b487a826db91d37e83645/600x600_189523950.jpg?auto=format%2Ccompress%2C%20enhance&dpr=1&w=265&h=216&fit=crop&q=50,IBM,IBM Java Developer,"list Spring Framework, Cloud-Native Computing, Software Development Life Cycle, Hibernate (Java), Docker (Software), Git (Version Control System), GitHub, HTML and CSS, Object Oriented Programming (OOP), Spring Boot, Object-Relational Mapping, Development Environment, Web Design and Development, Object Oriented Design, Java Programming, Generative AI, Interviewing Skills, CI/CD, Java, Professional Networking",4.7,5000,120.0,47.99,3.0,Certificate,0.9332956723566904,3.0
css,https://www.coursera.org/projects/showcase-build-a-portfolio-website-html-css-javascript,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://s3.amazonaws.com/coursera-course-photos/31/1a5cdc77aa4e32bcbad9cd4fd1dc84/Screen-Shot-2023-02-17-at-10.42.25-AM.png?auto=format%2Ccompress%2C%20enhance&dpr=1&w=265&h=216&fit=crop&q=50,Coursera Project Network,"Build a Portfolio Website with HTML, CSS, and JavaScript","list Cascading Style Sheets (CSS), Hypertext Markup Language (HTML), Web Development, HTML and CSS, Javascript, Web Applications, Front-End Web Development, Web Content, Web Design, Debugging",4.2,90,2.0,1.99,2.0,Course,0.7537105844665055,2.0
css,https://www.coursera.org/specializations/java-fullstack,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://d15cw65ipctsrr.cloudfront.net/14/4dcbc397754fb880094f4ebde1fdb5/Java-Full-Stack-Developer-specialization-2-.png?auto=format%2Ccompress%2C%20enhance&dpr=1&w=265&h=216&fit=crop&q=50,Board Infinity,Java FullStack Developer,"list Angular, Web Applications, HTML and CSS, Web Development, Eclipse (Software), JavaScript Frameworks, Spring Boot, Object Oriented Programming (OOP), Restful API, Java Programming, Model View Controller, Object Oriented Design, Hypertext Markup Language (HTML), Front-End Web Development, Software Development Tools, Spring Framework, Java, Web Services, Javascript, Integrated Development Environments",4.3,568,40.0,16.99,2.0,Course,0.8300577620609714,2.0
css,https://www.coursera.org/professional-certificates/meta-front-end-developer,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://d15cw65ipctsrr.cloudfront.net/ed/d25c0d25114924a34754928dbf8273/Front-end-dev-ProCert.png?auto=format%2Ccompress%2C%20enhance&dpr=1&w=265&h=216&fit=crop&q=50,Meta,Meta Front-End Developer,"list Jest (JavaScript Testing Framework), Version Control, User Research, UI/UX Research, Usability Testing, Responsive Web Design, Cascading Style Sheets (CSS), Data Structures, Unix Commands, HTML and CSS, Git (Version Control System), Persona (User Experience), GitHub, Interaction Design, Bootstrap (Front-End Framework), React.js, Mobile Development, Front-End Web Development, Algorithms, Web Development Tools",4.7,22000,120.0,47.99,3.0,Certificate,0.936885046649923,3.0
css,https://www.coursera.org/learn/introduction-html-css-javascript,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://s3.amazonaws.com/coursera-course-photos/b1/8159cc90f848b0a702103ac6f1e226/Introduction-to-Web-Development-image.jpg?auto=format%2Ccompress%2C%20enhance&dpr=1&w=265&h=216&fit=crop&q=50,IBM,"Introduction to HTML, CSS, & JavaScript","list HTML and CSS, Web Design and Development, Hypertext Markup Language (HTML), Cascading Style Sheets (CSS), Web Development, Web Applications, Front-End Web Development, Web Design, Javascript, Full-Stack Web Development, Interactive Design, Scripting",4.5,458,10.0,4.99,1.0,Course,0.8701580310116701,1.0
css,https://www.coursera.org/specializations/html-css-javascript-for-web-developers,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://d15cw65ipctsrr.cloudfront.net/2b/af5bff316f4f158b56d46fd2242e70/Untitled-design-3-.png?auto=format%2Ccompress%2C%20enhance&dpr=1&w=265&h=216&fit=crop&q=50,Johns Hopkins University,"HTML, CSS, and Javascript for Web Developers","list Cascading Style Sheets (CSS), HTML and CSS, Javascript, Ajax, Responsive Web Design, Bootstrap (Front-End Framework), Front-End Web Development, Web Design, Hypertext Markup Language (HTML), Web Design and Development, JSON, Web Applications, Web Development, Usability, Cross Platform Development, Browser Compatibility, Object Oriented Programming (OOP), User Interface and User Experience (UI/UX) Design, User Experience Design, Server Side",4.7,17000,40.0,16.99,1.0,Course,0.9364449534850012,1.0
css,https://www.coursera.org/specializations/object-oriented-programming,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://d15cw65ipctsrr.cloudfront.net/f2/9b76f090b311e7ab563db169a953fb/programming-1896158_1280.jpg?auto=format%2Ccompress%2C%20enhance&dpr=1&w=265&h=216&q=50&fit=crop,Multiple educators,Object Oriented Programming in Java,"list Unit Testing, Data Structures, Event-Driven Programming, Interactive Data Visualization, Java, Java Programming, Object Oriented Programming (OOP), Development Testing, User Interface (UI), Debugging, Software Testing, Cryptography, Computer Programming, Performance Tuning, Encryption, Algorithms, Graphical Tools, Software Engineering, Program Development, Programming Principles",4.6,15000,120.0,47.99,1.0,Course,0.9156895480459728,1.0
css,https://www.coursera.org/projects/build-portfolio-website-html-css,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://s3.amazonaws.com/coursera-course-photos/50/e8b3d0bd6e412386282c6ce667e28d/1200x1200.jpg?auto=format%2Ccompress%2C%20enhance&dpr=1&w=265&h=216&q=50&fit=crop,Coursera Project Network,Build Your Portfolio Website with HTML and CSS,"list Hypertext Markup Language (HTML), Cascading Style Sheets (CSS), Cloud Hosting, HTML and CSS, Web Design and Development, GitHub, Web Servers, Web Content",4.5,2000,2.0,1.99,1.0,Course,0.8865248226950355,1.0
css,https://www.coursera.org/learn/responsivedesign,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://s3.amazonaws.com/coursera-course-photos/28/895170502811e5a9a8e9eb5e9814a4/responsivedesign_thumbnail_1x1.png?auto=format%2Ccompress%2C%20enhance&dpr=1&w=265&h=216&q=50&fit=crop,University of Michigan,Advanced Styling with Responsive Design,"list Responsive Web Design, HTML and CSS, Web Design, Cascading Style Sheets (CSS), Bootstrap (Front-End Framework), Wireframing, Front-End Web Development, Browser Compatibility, Usability, User Interface (UI), Web Content Accessibility Guidelines, Mobile Development",4.7,4500,10.0,4.99,1.0,Course,0.932914292517797,1.0
css,https://www.coursera.org/learn/introduction-to-software-development,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://s3.amazonaws.com/coursera-course-photos/98/1ecc3fdb5e438c96280a9fca169387/Introduction-to-Software-Development-800x800.png?auto=format%2Ccompress%2C%20enhance&dpr=1&w=265&h=216&q=50&fit=crop,Amazon,Introduction to Software Development,"list Software Development Life Cycle, Object Oriented Programming (OOP), Java Programming, Java, Program Development, Software Development, Integrated Development Environments, Computer Programming",4.7,146,10.0,4.99,1.0,Course,0.890995334189261,1.0
css,https://www.coursera.org/learn/java-programming,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://s3.amazonaws.com/coursera-course-photos/b6/2019201a9e11e5ace08b26adce8cb5/Java.png?auto=format%2Ccompress%2C%20enhance&dpr=1&w=265&h=216&q=50&fit=crop,Duke University,Java Programming: Solving Problems with Software,"list Debugging, Java, Algorithms, Program Development, Programming Principles, Statistical Analysis, Software Design, Computer Programming, Integrated Development Environments, Data Processing, Data Manipulation, Object Oriented Programming (OOP), Data Analysis, Development Environment",4.6,8000,40.0,16.99,1.0,Course,0.9140457615136892,1.0
css,https://www.coursera.org/professional-certificates/google-ux-design,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://d15cw65ipctsrr.cloudfront.net/f9/f48728d31a4af3b8eba082c0b4cb18/1060x596_GCC-photos-1-.png?auto=format%2Ccompress%2C%20enhance&dpr=1&w=320&h=180&q=50&fit=crop&crop=faces,Google,Google UX Design,"list Storyboarding, Wireframing, UI/UX Research, Responsive Web Design, User Experience Design, Design Thinking, User Research, Information Architecture, Figma (Design Software), Usability Testing, User Story, Web Design, Design Reviews, Usability, Presentations, Design Research, Persona (User Experience), Ideation, User Centered Design, Mockups",4.8,89000,120.0,47.99,3.0,Certificate,0.9587332005241912,3.0
css,https://www.coursera.org/learn/html-css-javascript-for-web-developers,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://s3.amazonaws.com/coursera-course-photos/83/e258e0532611e5a5072321239ff4d4/jhep-coursera-course4.png?auto=format%2Ccompress&dpr=2&blur=200&px=8&max-w=265,Johns Hopkins University,"HTML, CSS, and Javascript for Web Developers","list HTML and CSS, Javascript, Responsive Web Design, Ajax, Front-End Web Development, Web Design, Web Applications, Hypertext Markup Language (HTML), Browser Compatibility, Web Development, Cascading Style Sheets (CSS), Usability, Cross Platform Development, Server Side",4.7,17000,10.0,4.99,1.5,Course,0.9364449534850012,1.5
css,https://www.coursera.org/learn/frontend-development-for-java-full-stack,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://s3.amazonaws.com/coursera-course-photos/ac/7a4b71638f4dd5a7c1b120d49cd7ac/Frontend-for-Java-Full-Stack-Development.png?auto=format%2Ccompress&dpr=2&blur=200&px=8&max-w=265,Board Infinity,Frontend for Java Full Stack Development,"list Angular, Web Applications, HTML and CSS, Web Development, JavaScript Frameworks, Hypertext Markup Language (HTML), Front-End Web Development, Javascript, Cascading Style Sheets (CSS), Maintainability, Responsive Web Design, UI Components",4.2,72,10.0,4.99,2.0,Course,0.7420326832681186,2.0
css,https://www.coursera.org/specializations/core-java,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://d15cw65ipctsrr.cloudfront.net/03/d249a30ce84b50a94ed728933a78b9/JavaCupLogo800x800.png?auto=format%2Ccompress&dpr=2&blur=200&px=8&max-w=265,LearnQuest,Core Java,"list Java Programming, Java, Eclipse (Software), Object Oriented Programming (OOP), Object Oriented Design, Integrated Development Environments, Development Environment, Software Design, Software Installation, Computer Programming, Application Frameworks, Program Development, Virtual Machines, Debugging, Package and Software Management, Data Structures, File Management",4.6,2600,120.0,47.99,2.0,Course,0.9092989490675172,2.0
css,https://www.coursera.org/specializations/java-programming,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://d2j5ihb19pt1hq.cloudfront.net/sdp_page/s12n_logos/Duke_JavaProgrammingIntrotoSoftware_CM195522.jpg?auto=format%2Ccompress&dpr=2&blur=200&px=8&max-w=265,Duke University,Java Programming and Software Engineering Fundamentals,"list Object Oriented Programming (OOP), Java, Hypertext Markup Language (HTML), Software Design, Data Structures, Debugging, Web Design and Development, Software Engineering, Cryptography, Cascading Style Sheets (CSS), Web Development, Programming Principles, Javascript, Encryption, Algorithms, Program Development, Web Applications, Front-End Web Development, Statistical Analysis, Computer Programming",4.6,22000,120.0,47.99,1.0,Course,0.916455484164028,1.0
css,https://www.coursera.org/learn/build-a-webpage-with-html-and-css,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://s3.amazonaws.com/coursera-course-photos/18/bc17edce5249b0a3f6eca4e9c1d508/Building-a-webpage-with-HTML-CSS-1-.png?auto=format%2Ccompress&dpr=2&blur=200&px=8&max-w=265,Board Infinity,Build a Webpage with HTML and CSS,"list HTML and CSS, Hypertext Markup Language (HTML), Responsive Web Design, Cascading Style Sheets (CSS), Web Design, Bootstrap (Front-End Framework), Web Development, User Interface (UI), UI Components, User Interface (UI) Design, Front-End Web Development, Typography",4.3,18,10.0,4.99,1.0,Course,0.6458164610438552,1.0
css,https://www.coursera.org/professional-certificates/ibm-full-stack-javascript-developer,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://d15cw65ipctsrr.cloudfront.net/2c/c9b36e0de04147b43661ee0655561f/Image-JS-Full-Stack.jpg?auto=format%2Ccompress&dpr=2&blur=200&px=8&max-w=265,IBM,IBM Full-Stack JavaScript Developer,"list Istio, Node.JS, Software Development Life Cycle, Server Side, MongoDB, Application Deployment, CI/CD, Cloud-Native Computing, React Redux, NoSQL, Kubernetes, Restful API, OpenShift, Git (Version Control System), Cloud Applications, Containerization, GitHub, HTML and CSS, Ajax, Interviewing Skills",4.6,6900,120.0,47.99,3.0,Certificate,0.9135727380787718,3.0
css,https://www.coursera.org/professional-certificates/ibm-full-stack-cloud-developer,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://d15cw65ipctsrr.cloudfront.net/18/2aa16c328a457cb910aa933bf2cd87/Professional-Certificate-Cloud-App.jpg?auto=format%2Ccompress%2C%20enhance&dpr=1&w=265&h=216&q=50&fit=crop,IBM,IBM Full Stack Software Developer,"list Istio, Node.JS, Software Development Life Cycle, Unit Testing, Object-Relational Mapping, Cloud Computing Architecture, Server Side, Application Deployment, React Redux, Kubernetes, Cloud Services, OpenShift, Git (Version Control System), Cloud Applications, Full-Stack Web Development, HTML and CSS, Cloud Computing, Jupyter, Generative AI, Interviewing Skills",4.6,54000,120.0,47.99,3.0,Certificate,0.9177536464691896,3.0
css,https://www.coursera.org/learn/introduction-to-front-end-development,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://s3.amazonaws.com/coursera-course-photos/fe/7320a26ec945e6ae1a3251d38d43b2/front-end-dev1.jpg?auto=format%2Ccompress%2C%20enhance&dpr=1&w=265&h=216&q=50&fit=crop,Meta,Introduction to Front-End Development,"list HTML and CSS, Bootstrap (Front-End Framework), Responsive Web Design, Front-End Web Development, User Interface (UI), Hypertext Markup Language (HTML), Web Design and Development, Web Development, Web Applications, Cascading Style Sheets (CSS), React.js, Javascript",4.8,13000,10.0,4.99,1.0,Course,0.9566047700529526,1.0
css,https://www.coursera.org/learn/html-and-css-in-depth,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://s3.amazonaws.com/coursera-course-photos/1e/30b8f132b649e5afbf496dac6d21a9/front-end-dev4.jpg?auto=format%2Ccompress%2C%20enhance&dpr=1&w=265&h=216&q=50&fit=crop,Meta,HTML and CSS in depth,"list Responsive Web Design, Cascading Style Sheets (CSS), HTML and CSS, Bootstrap (Front-End Framework), Debugging, UI Components, Web Development Tools, Front-End Web Development, Web Design, Semantic Web, Hypertext Markup Language (HTML), Browser Compatibility, Web Development, Web Content Accessibility Guidelines, User Interface (UI), Data Validation",4.7,1800,10.0,4.99,1.0,Course,0.9284580589149206,1.0
css,https://www.coursera.org/specializations/tailwind-css,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://d15cw65ipctsrr.cloudfront.net/a1/27627ca31c4642ac1bbbb3a399c5fb/tailwind.jpg?auto=format%2Ccompress%2C%20enhance&dpr=1&w=265&h=216&q=50&fit=crop,Scrimba,Tailwind CSS,"list Typography, Responsive Web Design, Cascading Style Sheets (CSS), HTML and CSS, UI Components, Web Design, Front-End Web Development, Mockups, Interactive Design, User Interface (UI), Web Design and Development, Debugging",4.6,20,40.0,16.99,2.0,Course,0.7317751624529324,2.0
css,https://www.coursera.org/learn/introduction-to-web-development-with-html-css-javacript,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://s3.amazonaws.com/coursera-course-photos/b1/8159cc90f848b0a702103ac6f1e226/Introduction-to-Web-Development-image.jpg?auto=format%2Ccompress%2C%20enhance&dpr=1&w=265&h=216&q=50&fit=crop,IBM,"Introduction to Web Development with HTML, CSS, JavaScript","list Hypertext Markup Language (HTML), HTML and CSS, Web Development, Web Development Tools, Cascading Style Sheets (CSS), Front-End Web Development, Web Design, Javascript, Interactive Design, Web Applications, Full-Stack Web Development, Back-End Web Development",4.6,2300,40.0,16.99,1.0,Course,0.908582067785593,1.0
css,https://www.coursera.org/learn/introduction-to-css3-jhu,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://s3.amazonaws.com/coursera-course-photos/83/e258e0532611e5a5072321239ff4d4/jhep-coursera-course4.png?auto=format%2Ccompress%2C%20enhance&dpr=1&w=265&h=216&q=50&fit=crop,Johns Hopkins University,Introduction to CSS3,"list Cascading Style Sheets (CSS), HTML and CSS, Responsive Web Design, Bootstrap (Front-End Framework), Web Design, Front-End Web Development",4.5,57,10.0,4.99,1.5,Course,0.7991813536626011,1.5
css3,https://www.coursera.org/professional-certificates/java-developer,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://d15cw65ipctsrr.cloudfront.net/e0/4a9f00b09b487a826db91d37e83645/600x600_189523950.jpg?auto=format%2Ccompress%2C%20enhance&dpr=1&w=265&h=216&fit=crop&q=50,IBM,IBM Java Developer,"list Spring Framework, Cloud-Native Computing, Software Development Life Cycle, Hibernate (Java), Docker (Software), Git (Version Control System), GitHub, HTML and CSS, Object Oriented Programming (OOP), Spring Boot, Object-Relational Mapping, Development Environment, Web Design and Development, Object Oriented Design, Java Programming, Generative AI, Interviewing Skills, CI/CD, Java, Professional Networking",4.7,5000,120.0,47.99,3.0,Certificate,0.9332956723566904,3.0
css3,https://www.coursera.org/learn/introduction-html-css-javascript,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://s3.amazonaws.com/coursera-course-photos/b1/8159cc90f848b0a702103ac6f1e226/Introduction-to-Web-Development-image.jpg?auto=format%2Ccompress%2C%20enhance&dpr=1&w=265&h=216&fit=crop&q=50,IBM,"Introduction to HTML, CSS, & JavaScript","list HTML and CSS, Web Design and Development, Hypertext Markup Language (HTML), Cascading Style Sheets (CSS), Web Development, Web Applications, Front-End Web Development, Web Design, Javascript, Full-Stack Web Development, Interactive Design, Scripting",4.5,458,10.0,4.99,1.0,Course,0.8701580310116701,1.0
css3,https://www.coursera.org/specializations/java-fullstack,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://d15cw65ipctsrr.cloudfront.net/14/4dcbc397754fb880094f4ebde1fdb5/Java-Full-Stack-Developer-specialization-2-.png?auto=format%2Ccompress%2C%20enhance&dpr=1&w=265&h=216&fit=crop&q=50,Board Infinity,Java FullStack Developer,"list Angular, Web Applications, HTML and CSS, Web Development, Eclipse (Software), JavaScript Frameworks, Spring Boot, Object Oriented Programming (OOP), Restful API, Java Programming, Model View Controller, Object Oriented Design, Hypertext Markup Language (HTML), Front-End Web Development, Software Development Tools, Spring Framework, Java, Web Services, Javascript, Integrated Development Environments",4.3,568,40.0,16.99,2.0,Course,0.8300577620609714,2.0
css3,https://www.coursera.org/learn/data-structures--backend-with-java,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://s3.amazonaws.com/coursera-course-photos/2b/5d68ce4d2a4959934982943602e3ed/Data-Structures-and-Backend-with-Java.png?auto=format%2Ccompress%2C%20enhance&dpr=1&w=265&h=216&fit=crop&q=50,Board Infinity,Data Structures & Backend with Java,"list Spring Boot, Restful API, Model View Controller, Spring Framework, Java, Java Programming, Web Services, Back-End Web Development, Data Structures, Application Security, Application Development",4.2,92,10.0,4.99,3.0,Course,0.7547786009440745,3.0
css3,https://www.coursera.org/professional-certificates/ibm-full-stack-javascript-developer,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://d15cw65ipctsrr.cloudfront.net/2c/c9b36e0de04147b43661ee0655561f/Image-JS-Full-Stack.jpg?auto=format%2Ccompress%2C%20enhance&dpr=1&w=265&h=216&fit=crop&q=50,IBM,IBM Full-Stack JavaScript Developer,"list Istio, Node.JS, Software Development Life Cycle, Server Side, MongoDB, Application Deployment, CI/CD, Cloud-Native Computing, React Redux, NoSQL, Kubernetes, Restful API, OpenShift, Git (Version Control System), Cloud Applications, Containerization, GitHub, HTML and CSS, Ajax, Interviewing Skills",4.6,6900,120.0,47.99,3.0,Certificate,0.9135727380787718,3.0
css3,https://www.coursera.org/learn/introduction-to-software-development,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://s3.amazonaws.com/coursera-course-photos/98/1ecc3fdb5e438c96280a9fca169387/Introduction-to-Software-Development-800x800.png?auto=format%2Ccompress%2C%20enhance&dpr=1&w=265&h=216&fit=crop&q=50,Amazon,Introduction to Software Development,"list Software Development Life Cycle, Object Oriented Programming (OOP), Java Programming, Java, Program Development, Software Development, Integrated Development Environments, Computer Programming",4.7,146,10.0,4.99,1.0,Course,0.890995334189261,1.0
